PERMNO,HdrCUSIP,Ticker,PERMCO,DlyCalDt,DlyPrc,DlyVol,DlyLow,DlyHigh,DlyOpen
84788,02313510,AMZN,15473,2020-02-19,2170.220000,2569839,2161.120000,2185.100000,2167.800000
84788,02313510,AMZN,15473,2020-02-20,2153.100000,3116297,2127.450000,2176.790000,2173.070000
84788,02313510,AMZN,15473,2020-02-21,2095.970000,4640346,2088.000000,2144.550000,2142.150000
84788,02313510,AMZN,15473,2020-02-24,2009.290000,6520869,1987.974000,2039.295000,2003.180000
84788,02313510,AMZN,15473,2020-02-25,1972.740000,6273690,1958.420000,2034.600000,2026.420000
84788,02313510,AMZN,15473,2020-02-26,1979.590000,5226722,1960.450000,2014.670000,1970.280000
84788,02313510,AMZN,15473,2020-02-27,1884.300000,8113452,1882.762000,1975.000000,1934.380000
84788,02313510,AMZN,15473,2020-02-28,1883.750000,9443938,1811.129000,1889.760000,1814.630000
84788,02313510,AMZN,15473,2020-03-02,1953.950000,6741477,1870.000000,1954.510000,1906.490000
84788,02313510,AMZN,15473,2020-03-03,1908.990000,7508281,1888.090000,1996.330000,1975.370000
84788,02313510,AMZN,15473,2020-03-04,1975.830000,4731013,1922.000000,1978.000000,1946.570000
84788,02313510,AMZN,15473,2020-03-05,1924.030000,4727472,1910.000000,1960.720000,1933.000000
84788,02313510,AMZN,15473,2020-03-06,1901.090000,5255167,1869.500000,1910.870000,1875.000000
84788,02313510,AMZN,15473,2020-03-09,1800.610000,7790925,1761.290000,1862.770000,1773.860000
84788,02313510,AMZN,15473,2020-03-10,1891.820000,7115900,1818.170000,1894.270000,1870.880000
84788,02313510,AMZN,15473,2020-03-11,1820.860000,5635398,1801.500000,1871.319000,1857.850000
84788,02313510,AMZN,15473,2020-03-12,1676.610000,11320407,1675.000000,1765.000000,1721.980000
84788,02313510,AMZN,15473,2020-03-13,1785.000000,8773405,1680.620000,1786.310000,1755.000000
84788,02313510,AMZN,15473,2020-03-16,1689.150000,8916735,1626.032000,1759.452000,1641.510000
84788,02313510,AMZN,15473,2020-03-17,1807.840000,10878232,1689.240000,1857.775000,1775.470000
84788,02313510,AMZN,15473,2020-03-18,1830.000000,9614720,1745.000000,1841.660000,1750.000000
84788,02313510,AMZN,15473,2020-03-19,1880.930000,10368752,1832.650000,1945.000000,1860.000000
84788,02313510,AMZN,15473,2020-03-20,1846.090000,9786275,1820.730000,1957.000000,1926.310000
84788,02313510,AMZN,15473,2020-03-23,1902.830000,7780919,1812.000000,1919.400000,1827.750000
84788,02313510,AMZN,15473,2020-03-24,1940.100000,7138470,1900.340000,1955.000000,1951.495000
84788,02313510,AMZN,15473,2020-03-25,1885.840000,6465751,1885.780000,1950.260000,1920.690000
84788,02313510,AMZN,15473,2020-03-26,1955.490000,6219470,1889.290000,1956.490000,1902.000000
84788,02313510,AMZN,15473,2020-03-27,1900.100000,5377426,1899.920000,1939.790000,1930.860000
84788,02313510,AMZN,15473,2020-03-30,1963.950000,6114705,1912.340000,1973.630000,1922.830000
84788,02313510,AMZN,15473,2020-03-31,1949.720000,5108842,1944.010000,1993.020000,1964.350000
84788,02313510,AMZN,15473,2020-04-01,1907.700000,4110800,1893.000000,1944.960000,1932.970000
84788,02313510,AMZN,15473,2020-04-02,1918.830000,4322143,1890.000000,1927.526000,1901.640000
84788,02313510,AMZN,15473,2020-04-03,1906.590000,3599312,1889.150000,1926.330000,1911.150000
84788,02313510,AMZN,15473,2020-04-06,1997.590000,5763419,1930.020000,1998.520000,1936.000000
84788,02313510,AMZN,15473,2020-04-07,2011.600000,5104707,1997.620000,2035.720000,2017.110000
84788,02313510,AMZN,15473,2020-04-08,2043.000000,3967893,2011.150000,2044.000000,2021.000000
84788,02313510,AMZN,15473,2020-04-09,2042.760000,4646559,2017.660000,2053.000000,2044.300000
84788,02313510,AMZN,15473,2020-04-13,2168.870000,6689253,2038.000000,2180.000000,2040.000000
84788,02313510,AMZN,15473,2020-04-14,2283.320000,8070515,2186.210000,2292.000000,2200.470000
84788,02313510,AMZN,15473,2020-04-15,2307.680000,6852017,2245.000000,2333.369000,2257.680000
84788,02313510,AMZN,15473,2020-04-16,2408.190000,12020293,2335.000000,2460.998000,2346.000000
84788,02313510,AMZN,15473,2020-04-17,2375.000000,7908019,2316.020000,2400.000000,2372.330000
84788,02313510,AMZN,15473,2020-04-20,2393.610000,5758709,2386.050000,2444.980000,2389.950000
84788,02313510,AMZN,15473,2020-04-21,2328.120000,7455160,2279.660000,2428.310000,2416.610000
84788,02313510,AMZN,15473,2020-04-22,2363.490000,4208583,2351.000000,2394.000000,2369.000000
84788,02313510,AMZN,15473,2020-04-23,2399.450000,5048798,2382.080000,2424.220000,2399.980000
84788,02313510,AMZN,15473,2020-04-24,2410.220000,3820537,2382.000000,2420.433000,2417.000000
84788,02313510,AMZN,15473,2020-04-27,2376.000000,5638615,2363.000000,2444.880000,2443.200000
84788,02313510,AMZN,15473,2020-04-28,2314.080000,5255854,2306.000000,2373.500000,2372.100000
84788,02313510,AMZN,15473,2020-04-29,2372.710000,4578060,2310.000000,2391.890000,2330.010000
84788,02313510,AMZN,15473,2020-04-30,2474.000000,9499314,2396.010000,2475.000000,2419.840000
84788,02313510,AMZN,15473,2020-05-01,2286.040000,9709092,2258.190000,2362.440000,2336.800000
84788,02313510,AMZN,15473,2020-05-04,2315.990000,4855187,2256.380000,2326.980000,2256.380000
84788,02313510,AMZN,15473,2020-05-05,2317.800000,3227318,2307.125000,2351.000000,2340.000000
84788,02313510,AMZN,15473,2020-05-06,2351.260000,3111371,2320.000000,2357.450000,2329.440000
84788,02313510,AMZN,15473,2020-05-07,2367.610000,3389692,2343.110000,2376.000000,2374.780000
84788,02313510,AMZN,15473,2020-05-08,2379.610000,3206687,2357.000000,2387.245000,2372.140000
84788,02313510,AMZN,15473,2020-05-11,2409.000000,3251614,2372.110000,2419.665000,2374.700000
84788,02313510,AMZN,15473,2020-05-12,2356.950000,3069238,2355.000000,2419.000000,2411.850000
84788,02313510,AMZN,15473,2020-05-13,2367.920000,4767328,2337.805000,2407.700000,2366.800000
84788,02313510,AMZN,15473,2020-05-14,2388.850000,3637520,2353.210000,2391.370000,2361.010000
84788,02313510,AMZN,15473,2020-05-15,2409.780000,4220402,2356.370000,2411.000000,2368.520000
84788,02313510,AMZN,15473,2020-05-18,2426.260000,4353573,2384.010000,2433.000000,2404.346000
84788,02313510,AMZN,15473,2020-05-19,2449.330000,4311387,2428.970000,2484.995000,2429.830000
84788,02313510,AMZN,15473,2020-05-20,2497.940000,3989200,2467.270000,2500.010000,2477.870000
84788,02313510,AMZN,15473,2020-05-21,2446.740000,5094620,2442.540000,2525.450000,2500.000000
84788,02313510,AMZN,15473,2020-05-22,2436.880000,2861128,2430.130000,2469.850000,2455.010000
84788,02313510,AMZN,15473,2020-05-26,2421.860000,3555551,2414.060000,2462.000000,2458.000000
84788,02313510,AMZN,15473,2020-05-27,2410.390000,5055652,2330.000000,2413.580000,2404.990000
84788,02313510,AMZN,15473,2020-05-28,2401.100000,3182966,2378.230000,2436.970000,2384.330000
84788,02313510,AMZN,15473,2020-05-29,2442.370000,3521221,2398.197000,2442.370000,2415.940000
84788,02313510,AMZN,15473,2020-06-01,2471.040000,2931178,2444.170000,2476.930000,2448.000000
84788,02313510,AMZN,15473,2020-06-02,2472.410000,2521998,2445.310000,2473.530000,2467.000000
84788,02313510,AMZN,15473,2020-06-03,2478.400000,2664090,2461.170000,2488.000000,2468.010000
84788,02313510,AMZN,15473,2020-06-04,2460.600000,3169573,2450.010000,2507.540000,2477.430000
84788,02313510,AMZN,15473,2020-06-05,2483.000000,3293091,2437.130000,2488.645000,2444.510000
84788,02313510,AMZN,15473,2020-06-08,2524.060000,3957982,2487.335000,2530.000000,2500.200000
84788,02313510,AMZN,15473,2020-06-09,2600.860000,5158035,2525.000000,2626.430000,2529.440000
84788,02313510,AMZN,15473,2020-06-10,2647.450000,4933148,2626.260000,2722.350000,2645.000000
84788,02313510,AMZN,15473,2020-06-11,2557.960000,5782219,2536.230000,2671.380000,2603.500000
84788,02313510,AMZN,15473,2020-06-12,2545.020000,5423575,2503.350000,2621.477000,2601.210000
84788,02313510,AMZN,15473,2020-06-15,2572.680000,3866432,2508.000000,2584.000000,2526.600000
84788,02313510,AMZN,15473,2020-06-16,2615.270000,3588710,2576.000000,2620.000000,2620.000000
84788,02313510,AMZN,15473,2020-06-17,2640.980000,2956656,2631.820000,2655.000000,2647.500000
84788,02313510,AMZN,15473,2020-06-18,2653.980000,2485379,2636.110000,2659.640000,2647.010000
84788,02313510,AMZN,15473,2020-06-19,2675.010000,5769023,2659.000000,2697.430000,2678.080000
84788,02313510,AMZN,15473,2020-06-22,2713.820000,3203177,2669.000000,2715.000000,2684.500000
84788,02313510,AMZN,15473,2020-06-23,2764.410000,4220411,2718.040000,2783.110000,2726.020000
84788,02313510,AMZN,15473,2020-06-24,2734.400000,4520206,2721.000000,2796.000000,2780.000000
84788,02313510,AMZN,15473,2020-06-25,2754.580000,2958962,2712.140000,2756.230000,2739.550000
84788,02313510,AMZN,15473,2020-06-26,2692.870000,6505691,2688.000000,2782.569000,2775.056000
84788,02313510,AMZN,15473,2020-06-29,2680.380000,4212337,2630.080000,2696.800000,2690.010000
84788,02313510,AMZN,15473,2020-06-30,2758.820000,3756649,2675.030000,2769.630000,2685.065000
84788,02313510,AMZN,15473,2020-07-01,2878.700000,6328691,2754.000000,2895.000000,2757.990000
84788,02313510,AMZN,15473,2020-07-02,2890.300000,6566935,2871.102000,2955.560000,2912.010000
84788,02313510,AMZN,15473,2020-07-06,3057.040000,6855913,2930.000000,3059.880000,2934.970000
84788,02313510,AMZN,15473,2020-07-07,3000.120000,5235305,2990.000000,3069.550000,3058.550000
84788,02313510,AMZN,15473,2020-07-08,3081.110000,5021645,3012.430000,3083.970000,3022.610000
84788,02313510,AMZN,15473,2020-07-09,3182.630000,6367758,3074.002000,3193.880000,3115.990000
84788,02313510,AMZN,15473,2020-07-10,3200.000000,5468567,3135.700000,3215.000000,3191.760000
84788,02313510,AMZN,15473,2020-07-13,3104.000000,7676786,3068.390000,3344.290000,3251.060000
84788,02313510,AMZN,15473,2020-07-14,3084.000000,7201679,2950.000000,3127.380000,3089.000000
84788,02313510,AMZN,15473,2020-07-15,3008.870000,5773683,2973.180000,3098.350000,3080.230000
84788,02313510,AMZN,15473,2020-07-16,2999.900000,6382148,2918.230000,3032.000000,2971.060000
84788,02313510,AMZN,15473,2020-07-17,2961.970000,4704333,2948.450000,3024.000000,3009.000000
84788,02313510,AMZN,15473,2020-07-20,3196.840000,7574100,2994.017000,3201.360000,3000.200000
84788,02313510,AMZN,15473,2020-07-21,3138.290000,6117525,3105.720000,3240.576000,3232.490000
84788,02313510,AMZN,15473,2020-07-22,3099.910000,4094820,3065.260000,3150.000000,3125.000000
84788,02313510,AMZN,15473,2020-07-23,2986.550000,5641503,2970.000000,3098.271000,3098.271000
84788,02313510,AMZN,15473,2020-07-24,3008.910000,5621598,2888.000000,3031.580000,2930.000000
84788,02313510,AMZN,15473,2020-07-27,3055.210000,4159614,3015.770000,3098.000000,3062.000000
84788,02313510,AMZN,15473,2020-07-28,3000.330000,3119551,2995.760000,3077.093000,3054.270000
84788,02313510,AMZN,15473,2020-07-29,3033.530000,2969217,2996.770000,3039.159000,3030.990000
84788,02313510,AMZN,15473,2020-07-30,3051.880000,6114694,3005.000000,3092.000000,3014.000000
84788,02313510,AMZN,15473,2020-07-31,3164.680000,8066040,3151.000000,3246.820000,3244.000000
84788,02313510,AMZN,15473,2020-08-03,3111.890000,5067050,3104.000000,3184.000000,3180.510000
84788,02313510,AMZN,15473,2020-08-04,3138.830000,4687084,3101.210000,3167.240000,3101.210000
84788,02313510,AMZN,15473,2020-08-05,3205.030000,3918929,3127.300000,3213.586000,3143.770000
84788,02313510,AMZN,15473,2020-08-06,3225.000000,3930119,3165.430000,3247.470000,3194.360000
84788,02313510,AMZN,15473,2020-08-07,3167.460000,3925635,3140.673000,3240.810000,3224.010000
84788,02313510,AMZN,15473,2020-08-10,3148.160000,3165604,3101.520000,3172.510000,3170.310000
84788,02313510,AMZN,15473,2020-08-11,3080.670000,3705374,3073.000000,3159.220000,3113.200000
84788,02313510,AMZN,15473,2020-08-12,3162.240000,3517918,3101.420000,3174.385000,3108.000000
84788,02313510,AMZN,15473,2020-08-13,3161.020000,3140396,3155.000000,3217.521000,3182.990000
84788,02313510,AMZN,15473,2020-08-14,3148.020000,2748464,3120.000000,3178.236000,3178.180000
84788,02313510,AMZN,15473,2020-08-17,3182.410000,2683314,3154.177000,3194.970000,3173.120000
84788,02313510,AMZN,15473,2020-08-18,3312.490000,5331749,3205.819000,3320.000000,3212.000000
84788,02313510,AMZN,15473,2020-08-19,3260.480000,4174640,3256.000000,3315.900000,3303.010000
84788,02313510,AMZN,15473,2020-08-20,3297.370000,3325034,3238.000000,3312.620000,3252.000000
84788,02313510,AMZN,15473,2020-08-21,3284.720000,3561979,3275.390000,3314.396000,3295.000000
84788,02313510,AMZN,15473,2020-08-24,3307.460000,4655355,3257.561000,3380.315000,3310.150000
84788,02313510,AMZN,15473,2020-08-25,3346.490000,4166967,3267.000000,3357.400000,3294.990000
84788,02313510,AMZN,15473,2020-08-26,3441.850000,6747008,3344.567000,3451.739000,3351.110000
84788,02313510,AMZN,15473,2020-08-27,3400.000000,4251512,3378.000000,3453.000000,3450.050000
84788,02313510,AMZN,15473,2020-08-28,3401.800000,2891151,3386.500000,3433.370000,3423.000000
84788,02313510,AMZN,15473,2020-08-31,3450.960000,4262239,3405.000000,3495.000000,3408.990000
84788,02313510,AMZN,15473,2020-09-01,3499.120000,3471150,3467.000000,3513.870000,3489.580000
84788,02313510,AMZN,15473,2020-09-02,3531.450000,3924304,3486.685000,3552.250000,3547.000000
84788,02313510,AMZN,15473,2020-09-03,3368.000000,8095852,3303.000000,3488.410000,3485.000000
84788,02313510,AMZN,15473,2020-09-04,3294.620000,8730567,3111.130000,3381.500000,3318.000000
84788,02313510,AMZN,15473,2020-09-08,3149.840000,6067484,3130.000000,3250.845000,3144.000000
84788,02313510,AMZN,15473,2020-09-09,3268.610000,5170228,3185.000000,3303.175000,3202.990000
84788,02313510,AMZN,15473,2020-09-10,3175.110000,5306492,3170.550000,3349.890000,3307.219000
84788,02313510,AMZN,15473,2020-09-11,3116.220000,5080121,3083.980000,3217.341000,3208.690000
84788,02313510,AMZN,15473,2020-09-14,3102.970000,4496949,3096.000000,3187.390000,3172.937000
84788,02313510,AMZN,15473,2020-09-15,3156.130000,3989066,3108.920000,3175.020000,3136.160000
84788,02313510,AMZN,15473,2020-09-16,3078.100000,4514848,3074.150000,3187.238000,3179.990000
84788,02313510,AMZN,15473,2020-09-17,3008.730000,6424500,2972.550000,3029.432000,3009.250000
84788,02313510,AMZN,15473,2020-09-18,2954.910000,8883679,2905.540000,3037.800000,3031.740000
84788,02313510,AMZN,15473,2020-09-21,2960.470000,6105440,2871.000000,2962.000000,2906.500000
84788,02313510,AMZN,15473,2020-09-22,3128.990000,6935751,3000.200000,3133.990000,3033.835000
84788,02313510,AMZN,15473,2020-09-23,2999.860000,5638092,2992.376000,3126.999000,3120.430000
84788,02313510,AMZN,15473,2020-09-24,3019.790000,5548040,2965.000000,3069.300000,2977.790000
84788,02313510,AMZN,15473,2020-09-25,3095.130000,4604041,2999.000000,3101.540000,3054.860000
84788,02313510,AMZN,15473,2020-09-28,3174.050000,4214665,3117.168000,3175.040000,3148.850000
84788,02313510,AMZN,15473,2020-09-29,3144.880000,3498204,3132.540000,3188.260000,3175.390000
84788,02313510,AMZN,15473,2020-09-30,3148.730000,4886800,3133.990000,3212.880000,3141.140000
84788,02313510,AMZN,15473,2020-10-01,3221.260000,4964388,3172.000000,3224.000000,3208.000000
84788,02313510,AMZN,15473,2020-10-02,3125.000000,5603891,3123.000000,3195.796000,3153.630000
84788,02313510,AMZN,15473,2020-10-05,3199.200000,3768043,3140.850000,3202.530000,3145.840000
84788,02313510,AMZN,15473,2020-10-06,3099.960000,5110612,3090.000000,3182.000000,3165.000000
84788,02313510,AMZN,15473,2020-10-07,3195.690000,4296026,3132.385000,3200.000000,3135.000000
84788,02313510,AMZN,15473,2020-10-08,3190.550000,3174701,3174.990000,3233.294000,3224.990000
84788,02313510,AMZN,15473,2020-10-09,3286.650000,4883020,3197.830000,3288.990000,3210.000000
84788,02313510,AMZN,15473,2020-10-12,3442.930000,8347235,3339.550000,3496.240000,3349.940000
84788,02313510,AMZN,15473,2020-10-13,3443.630000,5725075,3424.217000,3492.380000,3467.990000
84788,02313510,AMZN,15473,2020-10-14,3363.710000,5819325,3340.000000,3464.880000,3447.000000
84788,02313510,AMZN,15473,2020-10-15,3338.650000,5211170,3280.000000,3355.880000,3292.010000
84788,02313510,AMZN,15473,2020-10-16,3272.710000,6458015,3160.000000,3399.661000,3363.230000
84788,02313510,AMZN,15473,2020-10-19,3207.210000,5213894,3192.735000,3329.000000,3299.610000
84788,02313510,AMZN,15473,2020-10-20,3217.010000,4504362,3192.010000,3266.000000,3222.280000
84788,02313510,AMZN,15473,2020-10-21,3184.940000,4594959,3160.000000,3233.875000,3212.500000
84788,02313510,AMZN,15473,2020-10-22,3176.400000,4157601,3121.940000,3198.750000,3189.870000
84788,02313510,AMZN,15473,2020-10-23,3204.400000,3461919,3140.000000,3205.330000,3191.000000
84788,02313510,AMZN,15473,2020-10-26,3207.040000,5889257,3153.300000,3282.980000,3198.740000
84788,02313510,AMZN,15473,2020-10-27,3286.330000,4337055,3211.300000,3291.660000,3224.940000
84788,02313510,AMZN,15473,2020-10-28,3162.780000,5576324,3162.470000,3264.020000,3249.300000
84788,02313510,AMZN,15473,2020-10-29,3211.010000,6578327,3164.000000,3257.250000,3201.270000
84788,02313510,AMZN,15473,2020-10-30,3036.150000,8355203,3019.000000,3167.004000,3157.750000
84788,02313510,AMZN,15473,2020-11-02,3004.480000,7238218,2950.120000,3079.705000,3061.740000
84788,02313510,AMZN,15473,2020-11-03,3048.410000,4892954,2980.980000,3074.900000,3018.530000
84788,02313510,AMZN,15473,2020-11-04,3241.160000,6824906,3139.730000,3244.850000,3159.990000
84788,02313510,AMZN,15473,2020-11-05,3322.000000,5774907,3288.880000,3366.800000,3319.970000
84788,02313510,AMZN,15473,2020-11-06,3311.370000,4637716,3232.000000,3322.000000,3304.640000
84788,02313510,AMZN,15473,2020-11-09,3143.740000,7161868,3112.106000,3289.000000,3231.030000
84788,02313510,AMZN,15473,2020-11-10,3035.020000,6592184,3019.483000,3114.000000,3095.020000
84788,02313510,AMZN,15473,2020-11-11,3137.390000,4346454,3050.000000,3139.145000,3061.780000
84788,02313510,AMZN,15473,2020-11-12,3110.280000,4365221,3086.050000,3175.880000,3159.950000
84788,02313510,AMZN,15473,2020-11-13,3128.810000,3756583,3085.390000,3141.723000,3122.000000
84788,02313510,AMZN,15473,2020-11-16,3131.060000,3801189,3072.685000,3142.700000,3093.200000
84788,02313510,AMZN,15473,2020-11-17,3135.660000,3440194,3135.260000,3189.250000,3183.545000
84788,02313510,AMZN,15473,2020-11-18,3105.460000,2910440,3105.100000,3140.000000,3134.000000
84788,02313510,AMZN,15473,2020-11-19,3117.020000,3004383,3080.920000,3125.000000,3105.310000
84788,02313510,AMZN,15473,2020-11-20,3099.400000,3366683,3098.046000,3132.890000,3117.020000
84788,02313510,AMZN,15473,2020-11-23,3098.390000,4701941,3065.460000,3139.745000,3116.699000
84788,02313510,AMZN,15473,2020-11-24,3118.060000,3598705,3086.258000,3134.250000,3100.500000
84788,02313510,AMZN,15473,2020-11-25,3185.070000,3780990,3140.260000,3198.000000,3141.870000
84788,02313510,AMZN,15473,2020-11-27,3195.340000,2391425,3190.050000,3216.190000,3211.260000
84788,02313510,AMZN,15473,2020-11-30,3168.040000,4056110,3125.550000,3228.390000,3208.480000
84788,02313510,AMZN,15473,2020-12-01,3220.080000,4533413,3157.180000,3248.950000,3188.500000
84788,02313510,AMZN,15473,2020-12-02,3203.530000,3124444,3173.260000,3232.000000,3221.650000
84788,02313510,AMZN,15473,2020-12-03,3186.730000,2885555,3181.310000,3228.640000,3205.460000
84788,02313510,AMZN,15473,2020-12-04,3162.580000,2903490,3158.760000,3198.210000,3198.210000
84788,02313510,AMZN,15473,2020-12-07,3158.000000,2747956,3141.690000,3180.760000,3156.480000
84788,02313510,AMZN,15473,2020-12-08,3177.290000,3278041,3120.020000,3184.130000,3158.900000
84788,02313510,AMZN,15473,2020-12-09,3104.200000,4094276,3088.000000,3174.430000,3167.890000
84788,02313510,AMZN,15473,2020-12-10,3101.490000,3024016,3076.000000,3142.100000,3088.990000
84788,02313510,AMZN,15473,2020-12-11,3116.420000,3077010,3072.820000,3118.670000,3096.660000
84788,02313510,AMZN,15473,2020-12-14,3156.970000,4142875,3126.000000,3190.470000,3143.000000
84788,02313510,AMZN,15473,2020-12-15,3165.120000,3258142,3130.490000,3188.500000,3181.010000
84788,02313510,AMZN,15473,2020-12-16,3240.960000,4421918,3163.680000,3247.000000,3176.010000
84788,02313510,AMZN,15473,2020-12-17,3236.080000,3467474,3221.000000,3263.510000,3250.000000
84788,02313510,AMZN,15473,2020-12-18,3201.650000,5979123,3171.600000,3249.420000,3243.990000
84788,02313510,AMZN,15473,2020-12-21,3206.180000,3828712,3166.000000,3226.967000,3200.010000
84788,02313510,AMZN,15473,2020-12-22,3206.520000,2378371,3180.080000,3222.000000,3202.843000
84788,02313510,AMZN,15473,2020-12-23,3185.270000,2084517,3184.170000,3210.130000,3205.000000
84788,02313510,AMZN,15473,2020-12-24,3172.690000,1444942,3169.000000,3202.000000,3193.900000
84788,02313510,AMZN,15473,2020-12-28,3283.960000,5651782,3172.690000,3304.000000,3194.000000
84788,02313510,AMZN,15473,2020-12-29,3322.000000,4873881,3281.223000,3350.650000,3309.940000
84788,02313510,AMZN,15473,2020-12-30,3285.850000,3121127,3282.470000,3342.100000,3341.000000
84788,02313510,AMZN,15473,2020-12-31,3256.930000,2949955,3241.200000,3282.922000,3275.000000
84788,02313510,AMZN,15473,2021-01-04,3186.630000,4398079,3144.020000,3272.000000,3270.000000
84788,02313510,AMZN,15473,2021-01-05,3218.510000,2652906,3165.060000,3223.380000,3166.010000
84788,02313510,AMZN,15473,2021-01-06,3138.380000,4381821,3131.160000,3197.509000,3146.480000
84788,02313510,AMZN,15473,2021-01-07,3162.160000,3501194,3155.000000,3208.542000,3157.000000
84788,02313510,AMZN,15473,2021-01-08,3182.700000,3525281,3142.200000,3190.640000,3180.000000
84788,02313510,AMZN,15473,2021-01-11,3114.210000,3720485,3110.000000,3156.384000,3148.010000
84788,02313510,AMZN,15473,2021-01-12,3120.830000,3503882,3086.000000,3142.142000,3120.000000
84788,02313510,AMZN,15473,2021-01-13,3165.890000,3308784,3122.080000,3189.950000,3128.440000
84788,02313510,AMZN,15473,2021-01-14,3127.470000,3060357,3120.590000,3178.000000,3167.520000
84788,02313510,AMZN,15473,2021-01-15,3104.250000,4237910,3095.170000,3142.545000,3123.020000
84788,02313510,AMZN,15473,2021-01-19,3120.760000,3300987,3096.000000,3145.000000,3107.000000
84788,02313510,AMZN,15473,2021-01-20,3263.380000,5293680,3175.000000,3279.800000,3181.990000
84788,02313510,AMZN,15473,2021-01-21,3306.990000,4929606,3289.567000,3348.550000,3293.000000
84788,02313510,AMZN,15473,2021-01-22,3292.230000,2815533,3283.164000,3321.910000,3304.310000
84788,02313510,AMZN,15473,2021-01-25,3294.000000,3736393,3243.146000,3363.890000,3328.500000
84788,02313510,AMZN,15473,2021-01-26,3326.130000,2944067,3282.870000,3338.000000,3296.356000
84788,02313510,AMZN,15473,2021-01-27,3232.580000,4690570,3207.080000,3346.520000,3341.490000
84788,02313510,AMZN,15473,2021-01-28,3237.620000,3136131,3228.690000,3301.680000,3235.040000
84788,02313510,AMZN,15473,2021-01-29,3206.200000,4275411,3184.550000,3236.990000,3230.000000
84788,02313510,AMZN,15473,2021-02-01,3342.880000,4143230,3235.025000,3350.260000,3242.360000
84788,02313510,AMZN,15473,2021-02-02,3380.000000,7075610,3361.125000,3427.740000,3380.000000
84788,02313510,AMZN,15473,2021-02-03,3312.530000,7058733,3308.620000,3434.000000,3425.010000
84788,02313510,AMZN,15473,2021-02-04,3331.000000,3659634,3277.750000,3347.000000,3330.000000
84788,02313510,AMZN,15473,2021-02-05,3352.150000,3613338,3302.710000,3377.000000,3319.000000
84788,02313510,AMZN,15473,2021-02-08,3322.940000,3249254,3304.000000,3365.000000,3358.500000
84788,02313510,AMZN,15473,2021-02-09,3305.000000,2199746,3297.840000,3338.000000,3312.490000
84788,02313510,AMZN,15473,2021-02-10,3286.580000,3142296,3254.000000,3317.955000,3314.000000
84788,02313510,AMZN,15473,2021-02-11,3262.130000,2283109,3248.060000,3292.000000,3292.000000
84788,02313510,AMZN,15473,2021-02-12,3277.710000,2324490,3233.310000,3280.250000,3250.000000
84788,02313510,AMZN,15473,2021-02-16,3268.950000,2568514,3253.591000,3308.300000,3254.050000
84788,02313510,AMZN,15473,2021-02-17,3308.640000,3281084,3259.500000,3320.910000,3263.600000
84788,02313510,AMZN,15473,2021-02-18,3328.230000,3041082,3273.940000,3338.000000,3282.420000
84788,02313510,AMZN,15473,2021-02-19,3249.900000,4294876,3245.750000,3333.500000,3328.230000
84788,02313510,AMZN,15473,2021-02-22,3180.740000,3495215,3172.260000,3232.320000,3208.130000
84788,02313510,AMZN,15473,2021-02-23,3194.500000,4651732,3093.600000,3204.730000,3127.030000
84788,02313510,AMZN,15473,2021-02-24,3159.530000,2996299,3125.380000,3171.230000,3166.750000
84788,02313510,AMZN,15473,2021-02-25,3057.160000,4512940,3047.760000,3178.260000,3136.740000
84788,02313510,AMZN,15473,2021-02-26,3092.930000,4265841,3036.700000,3122.440000,3095.200000
84788,02313510,AMZN,15473,2021-03-01,3146.140000,2716467,3097.990000,3149.560000,3127.890000
84788,02313510,AMZN,15473,2021-03-02,3094.530000,2587297,3087.120000,3163.520000,3143.470000
84788,02313510,AMZN,15473,2021-03-03,3005.000000,3969422,2995.000000,3107.775000,3081.180000
84788,02313510,AMZN,15473,2021-03-04,2977.570000,5495376,2945.430000,3058.130000,3012.000000
84788,02313510,AMZN,15473,2021-03-05,3000.460000,5364848,2881.000000,3009.000000,3005.000000
84788,02313510,AMZN,15473,2021-03-08,2951.950000,4176395,2951.310000,3064.590000,3015.000000
84788,02313510,AMZN,15473,2021-03-09,3062.850000,4008279,3005.147000,3090.960000,3017.990000
84788,02313510,AMZN,15473,2021-03-10,3057.640000,3003392,3030.050000,3116.460000,3098.450000
84788,02313510,AMZN,15473,2021-03-11,3113.590000,2770554,3082.930000,3131.784000,3104.010000
84788,02313510,AMZN,15473,2021-03-12,3089.490000,2417718,3045.500000,3098.980000,3075.000000
84788,02313510,AMZN,15473,2021-03-15,3081.680000,2901378,3032.090000,3082.240000,3074.570000
84788,02313510,AMZN,15473,2021-03-16,3091.860000,2532241,3075.860000,3128.910000,3104.970000
84788,02313510,AMZN,15473,2021-03-17,3135.730000,3102021,3070.220000,3173.050000,3073.220000
84788,02313510,AMZN,15473,2021-03-18,3027.990000,3648562,3025.000000,3116.630000,3101.000000
84788,02313510,AMZN,15473,2021-03-19,3074.960000,4603002,3016.630000,3077.285000,3029.230000
84788,02313510,AMZN,15473,2021-03-22,3110.870000,2894989,3060.050000,3126.580000,3067.850000
84788,02313510,AMZN,15473,2021-03-23,3137.500000,3809175,3120.850000,3182.000000,3127.000000
84788,02313510,AMZN,15473,2021-03-24,3087.070000,2945832,3085.150000,3160.310000,3151.040000
84788,02313510,AMZN,15473,2021-03-25,3046.260000,3551727,3037.140000,3109.780000,3072.990000
